Simulation_ID,Total_Points,Out_of_Range_Count,Risk_Percentage
sim5449,9,1,11.11111111111111
sim5450,9,6,66.66666666666666
sim5451,9,8,88.88888888888889
sim5452,9,7,77.77777777777779
sim5453,9,8,88.88888888888889
sim5454,9,8,88.88888888888889
sim5455,9,2,22.22222222222222
sim5456,9,8,88.88888888888889
sim5457,9,7,77.77777777777779
sim5458,9,4,44.44444444444444
sim5459,9,8,88.88888888888889
sim5460,9,4,44.44444444444444
sim5461,9,5,55.55555555555556
sim5462,9,7,77.77777777777779
sim5463,9,7,77.77777777777779
sim5464,9,8,88.88888888888889
sim5465,9,4,44.44444444444444
sim5466,9,2,22.22222222222222
sim5467,9,5,55.55555555555556
sim5468,9,9,100.0
sim5469,9,7,77.77777777777779
sim5470,9,7,77.77777777777779
sim5471,9,2,22.22222222222222
sim5472,9,4,44.44444444444444
sim5473,9,5,55.55555555555556
sim5474,9,9,100.0
sim5475,9,3,33.33333333333333
sim5476,9,3,33.33333333333333
sim5477,9,7,77.77777777777779
sim5478,9,4,44.44444444444444
sim5479,9,8,88.88888888888889
sim5480,9,5,55.55555555555556
sim5481,9,8,88.88888888888889
sim5482,9,6,66.66666666666666
sim5483,9,4,44.44444444444444
sim5484,9,8,88.88888888888889
sim5485,9,8,88.88888888888889
sim5486,9,2,22.22222222222222
sim5487,9,7,77.77777777777779
sim5488,9,9,100.0
sim5489,9,8,88.88888888888889
sim5490,9,9,100.0
sim5491,9,7,77.77777777777779
sim5492,9,3,33.33333333333333
sim5493,9,8,88.88888888888889
sim5494,9,3,33.33333333333333
sim5495,9,5,55.55555555555556
sim5496,9,5,55.55555555555556
sim5497,9,5,55.55555555555556
sim5498,9,4,44.44444444444444
sim5499,9,0,0.0
sim5500,9,8,88.88888888888889
sim5501,9,1,11.11111111111111
sim5502,9,5,55.55555555555556
sim5503,9,7,77.77777777777779
sim5504,9,8,88.88888888888889
sim5505,9,5,55.55555555555556
sim5506,9,3,33.33333333333333
sim5507,9,3,33.33333333333333
sim5508,9,8,88.88888888888889
sim5509,9,9,100.0
sim5510,9,4,44.44444444444444
sim5511,9,8,88.88888888888889
sim5512,9,7,77.77777777777779
sim5513,9,8,88.88888888888889
sim5514,9,7,77.77777777777779
sim5515,9,1,11.11111111111111
sim5516,9,5,55.55555555555556
sim5517,9,4,44.44444444444444
sim5518,9,5,55.55555555555556
sim5519,9,4,44.44444444444444
sim5520,9,7,77.77777777777779
sim5521,9,4,44.44444444444444
sim5522,9,7,77.77777777777779
sim5523,9,4,44.44444444444444
sim5524,9,8,88.88888888888889
sim5525,9,3,33.33333333333333
sim5526,9,2,22.22222222222222
sim5527,9,8,88.88888888888889
sim5528,9,8,88.88888888888889
sim5529,9,8,88.88888888888889
sim5530,9,8,88.88888888888889
sim5531,9,3,33.33333333333333
sim5532,9,8,88.88888888888889
sim5533,9,3,33.33333333333333
sim5534,9,3,33.33333333333333
sim5535,9,4,44.44444444444444
sim5536,9,5,55.55555555555556
sim5537,9,3,33.33333333333333
sim5538,9,7,77.77777777777779
sim5539,9,6,66.66666666666666
sim5540,9,3,33.33333333333333
sim5541,9,8,88.88888888888889
sim5542,9,9,100.0
sim5543,9,6,66.66666666666666
sim5544,9,8,88.88888888888889
sim5545,9,9,100.0
sim5546,9,5,55.55555555555556
sim5547,9,7,77.77777777777779
sim5548,9,6,66.66666666666666
sim5549,9,8,88.88888888888889
sim5550,9,2,22.22222222222222
sim5551,9,3,33.33333333333333
sim5552,9,4,44.44444444444444
sim5553,9,8,88.88888888888889
sim5554,9,2,22.22222222222222
sim5555,9,4,44.44444444444444
sim5556,9,9,100.0
sim5557,9,8,88.88888888888889
sim5558,9,8,88.88888888888889
sim5559,9,3,33.33333333333333
sim5560,9,8,88.88888888888889
sim5561,9,5,55.55555555555556
sim5562,9,2,22.22222222222222
sim5563,9,8,88.88888888888889
sim5564,9,3,33.33333333333333
sim5565,9,5,55.55555555555556
sim5566,9,3,33.33333333333333
sim5567,9,6,66.66666666666666
sim5568,9,5,55.55555555555556
sim5569,9,7,77.77777777777779
sim5570,9,7,77.77777777777779
sim5571,9,6,66.66666666666666
sim5572,9,8,88.88888888888889
sim5573,9,4,44.44444444444444
sim5574,9,5,55.55555555555556
sim5575,9,6,66.66666666666666
sim5576,9,2,22.22222222222222
sim5577,9,5,55.55555555555556
sim5578,9,8,88.88888888888889
sim5579,9,7,77.77777777777779
sim5580,9,8,88.88888888888889
sim5581,9,2,22.22222222222222
sim5582,9,7,77.77777777777779
sim5583,9,8,88.88888888888889
sim5584,9,1,11.11111111111111
sim5585,9,8,88.88888888888889
sim5586,9,5,55.55555555555556
sim5587,9,8,88.88888888888889
sim5588,9,8,88.88888888888889
sim5589,9,5,55.55555555555556
sim5590,9,6,66.66666666666666
sim5591,9,8,88.88888888888889
sim5592,9,5,55.55555555555556
sim5593,9,8,88.88888888888889
sim5594,9,8,88.88888888888889
sim5595,9,8,88.88888888888889
sim5596,9,3,33.33333333333333
sim5597,9,6,66.66666666666666
sim5598,9,3,33.33333333333333
sim5599,9,8,88.88888888888889
sim5600,9,8,88.88888888888889
sim5601,9,2,22.22222222222222
sim5602,9,8,88.88888888888889
sim5603,9,4,44.44444444444444
sim5604,9,8,88.88888888888889
sim5605,9,8,88.88888888888889
sim5606,9,8,88.88888888888889
sim5607,9,8,88.88888888888889
sim5608,9,8,88.88888888888889
sim5609,9,8,88.88888888888889
sim5610,9,8,88.88888888888889
sim5611,9,8,88.88888888888889
sim5612,9,4,44.44444444444444
sim5613,9,3,33.33333333333333
sim5614,9,8,88.88888888888889
sim5615,9,3,33.33333333333333
sim5616,9,5,55.55555555555556
sim5617,9,4,44.44444444444444
sim5618,9,8,88.88888888888889
sim5619,9,8,88.88888888888889
sim5620,9,2,22.22222222222222
sim5621,9,8,88.88888888888889
sim5622,9,8,88.88888888888889
sim5623,9,8,88.88888888888889
sim5624,9,5,55.55555555555556
sim5625,9,2,22.22222222222222
sim5626,9,5,55.55555555555556
sim5627,9,8,88.88888888888889
sim5628,9,1,11.11111111111111
sim5629,9,7,77.77777777777779
sim5630,9,6,66.66666666666666
sim5631,9,3,33.33333333333333
sim5632,9,6,66.66666666666666
sim5633,9,8,88.88888888888889
sim5634,9,4,44.44444444444444
sim5635,9,8,88.88888888888889
sim5636,9,4,44.44444444444444
sim5637,9,4,44.44444444444444
sim5638,9,7,77.77777777777779
sim5639,9,7,77.77777777777779
sim5640,9,8,88.88888888888889
sim5641,9,2,22.22222222222222
sim5642,9,4,44.44444444444444
sim5643,9,4,44.44444444444444
sim5644,9,2,22.22222222222222
sim5645,9,8,88.88888888888889
sim5646,9,8,88.88888888888889
sim5647,9,7,77.77777777777779
sim5648,9,8,88.88888888888889
sim5649,9,7,77.77777777777779
sim5650,9,5,55.55555555555556
sim5651,9,8,88.88888888888889
sim5652,9,2,22.22222222222222
sim5653,9,8,88.88888888888889
sim5654,9,5,55.55555555555556
sim5655,9,8,88.88888888888889
sim5656,9,4,44.44444444444444
sim5657,9,5,55.55555555555556
sim5658,9,4,44.44444444444444
sim5659,9,8,88.88888888888889
sim5660,9,2,22.22222222222222
sim5661,9,8,88.88888888888889
sim5662,9,8,88.88888888888889
sim5663,9,9,100.0
sim5664,9,8,88.88888888888889
sim5665,9,8,88.88888888888889
sim5666,9,8,88.88888888888889
sim5667,9,4,44.44444444444444
sim5668,9,8,88.88888888888889
sim5669,9,2,22.22222222222222
sim5670,9,8,88.88888888888889
sim5671,9,4,44.44444444444444
sim5672,9,7,77.77777777777779
sim5673,9,3,33.33333333333333
sim5674,9,6,66.66666666666666
sim5675,9,2,22.22222222222222
sim5676,9,8,88.88888888888889
sim5677,9,8,88.88888888888889
sim5678,9,9,100.0
sim5679,9,8,88.88888888888889
sim5680,9,4,44.44444444444444
sim5681,9,8,88.88888888888889
sim5682,9,8,88.88888888888889
sim5683,9,7,77.77777777777779
sim5684,9,5,55.55555555555556
sim5685,9,6,66.66666666666666
sim5686,9,7,77.77777777777779
sim5687,9,5,55.55555555555556
sim5688,9,2,22.22222222222222
sim5689,9,7,77.77777777777779
sim5690,9,2,22.22222222222222
sim5691,9,6,66.66666666666666
sim5692,9,8,88.88888888888889
sim5693,9,2,22.22222222222222
sim5694,9,3,33.33333333333333
sim5695,9,8,88.88888888888889
sim5696,9,8,88.88888888888889
sim5697,9,7,77.77777777777779
sim5698,9,3,33.33333333333333
sim5699,9,8,88.88888888888889
sim5700,9,8,88.88888888888889
sim5701,9,4,44.44444444444444
sim5702,9,2,22.22222222222222
sim5703,9,2,22.22222222222222
sim5704,9,6,66.66666666666666
sim5705,9,1,11.11111111111111
sim5706,9,6,66.66666666666666
sim5707,9,8,88.88888888888889
sim5708,9,7,77.77777777777779
sim5709,9,8,88.88888888888889
sim5710,9,8,88.88888888888889
sim5711,9,2,22.22222222222222
sim5712,9,8,88.88888888888889
sim5713,9,7,77.77777777777779
sim5714,9,4,44.44444444444444
sim5715,9,8,88.88888888888889
sim5716,9,4,44.44444444444444
sim5717,9,5,55.55555555555556
sim5718,9,7,77.77777777777779
sim5719,9,7,77.77777777777779
sim5720,9,8,88.88888888888889
sim5721,9,4,44.44444444444444
sim5722,9,2,22.22222222222222
sim5723,9,5,55.55555555555556
sim5724,9,9,100.0
sim5725,9,7,77.77777777777779
sim5726,9,7,77.77777777777779
sim5727,9,2,22.22222222222222
sim5728,9,4,44.44444444444444
sim5729,9,5,55.55555555555556
sim5730,9,9,100.0
sim5731,9,3,33.33333333333333
sim5732,9,3,33.33333333333333
sim5733,9,7,77.77777777777779
sim5734,9,4,44.44444444444444
sim5735,9,8,88.88888888888889
sim5736,9,5,55.55555555555556
sim5737,9,8,88.88888888888889
sim5738,9,6,66.66666666666666
sim5739,9,4,44.44444444444444
sim5740,9,8,88.88888888888889
sim5741,9,8,88.88888888888889
sim5742,9,2,22.22222222222222
sim5743,9,7,77.77777777777779
sim5744,9,9,100.0
sim5745,9,8,88.88888888888889
sim5746,9,9,100.0
sim5747,9,7,77.77777777777779
sim5748,9,3,33.33333333333333
sim5749,9,8,88.88888888888889
sim5750,9,3,33.33333333333333
sim5751,9,5,55.55555555555556
sim5752,9,5,55.55555555555556
sim5753,9,5,55.55555555555556
sim5754,9,4,44.44444444444444
sim5755,9,0,0.0
sim5756,9,8,88.88888888888889
sim5757,9,1,11.11111111111111
sim5758,9,5,55.55555555555556
sim5759,9,7,77.77777777777779
sim5760,9,8,88.88888888888889
sim5761,9,5,55.55555555555556
sim5762,9,3,33.33333333333333
sim5763,9,3,33.33333333333333
sim5764,9,8,88.88888888888889
sim5765,9,9,100.0
sim5766,9,4,44.44444444444444
sim5767,9,8,88.88888888888889
sim5768,9,7,77.77777777777779
sim5769,9,8,88.88888888888889
sim5770,9,7,77.77777777777779
sim5771,9,1,11.11111111111111
sim5772,9,5,55.55555555555556
sim5773,9,4,44.44444444444444
sim5774,9,5,55.55555555555556
sim5775,9,4,44.44444444444444
sim5776,9,7,77.77777777777779
sim5777,9,4,44.44444444444444
sim5778,9,7,77.77777777777779
sim5779,9,4,44.44444444444444
sim5780,9,8,88.88888888888889
sim5781,9,3,33.33333333333333
sim5782,9,2,22.22222222222222
sim5783,9,8,88.88888888888889
sim5784,9,8,88.88888888888889
sim5785,9,8,88.88888888888889
sim5786,9,8,88.88888888888889
sim5787,9,3,33.33333333333333
sim5788,9,8,88.88888888888889
sim5789,9,3,33.33333333333333
sim5790,9,3,33.33333333333333
sim5791,9,4,44.44444444444444
sim5792,9,5,55.55555555555556
sim5793,9,3,33.33333333333333
sim5794,9,7,77.77777777777779
sim5795,9,6,66.66666666666666
sim5796,9,3,33.33333333333333
sim5797,9,8,88.88888888888889
sim5798,9,9,100.0
sim5799,9,6,66.66666666666666
sim5800,9,8,88.88888888888889
sim5801,9,9,100.0
sim5802,9,6,66.66666666666666
sim5803,9,7,77.77777777777779
sim5804,9,6,66.66666666666666
sim5805,9,8,88.88888888888889
sim5806,9,2,22.22222222222222
sim5807,9,3,33.33333333333333
sim5808,9,4,44.44444444444444
sim5809,9,8,88.88888888888889
sim5810,9,2,22.22222222222222
sim5811,9,4,44.44444444444444
sim5812,9,9,100.0
sim5813,9,8,88.88888888888889
sim5814,9,8,88.88888888888889
sim5815,9,3,33.33333333333333
sim5816,9,8,88.88888888888889
sim5817,9,5,55.55555555555556
sim5818,9,2,22.22222222222222
sim5819,9,8,88.88888888888889
sim5820,9,3,33.33333333333333
sim5821,9,5,55.55555555555556
sim5822,9,3,33.33333333333333
sim5823,9,6,66.66666666666666
sim5824,9,5,55.55555555555556
sim5825,9,7,77.77777777777779
sim5826,9,7,77.77777777777779
sim5827,9,6,66.66666666666666
sim5828,9,8,88.88888888888889
sim5829,9,4,44.44444444444444
sim5830,9,5,55.55555555555556
sim5831,9,6,66.66666666666666
sim5832,9,2,22.22222222222222
sim5833,9,5,55.55555555555556
sim5834,9,8,88.88888888888889
sim5835,9,7,77.77777777777779
sim5836,9,8,88.88888888888889
sim5837,9,2,22.22222222222222
sim5838,9,7,77.77777777777779
sim5839,9,8,88.88888888888889
sim5840,9,1,11.11111111111111
sim5841,9,8,88.88888888888889
sim5842,9,5,55.55555555555556
sim5843,9,8,88.88888888888889
sim5844,9,8,88.88888888888889
sim5845,9,5,55.55555555555556
sim5846,9,6,66.66666666666666
sim5847,9,8,88.88888888888889
sim5848,9,5,55.55555555555556
sim5849,9,8,88.88888888888889
sim5850,9,8,88.88888888888889
sim5851,9,8,88.88888888888889
sim5852,9,3,33.33333333333333
sim5853,9,6,66.66666666666666
sim5854,9,3,33.33333333333333
sim5855,9,8,88.88888888888889
sim5856,9,8,88.88888888888889
sim5857,9,2,22.22222222222222
sim5858,9,8,88.88888888888889
sim5859,9,3,33.33333333333333
sim5860,9,8,88.88888888888889
sim5861,9,8,88.88888888888889
sim5862,9,8,88.88888888888889
sim5863,9,8,88.88888888888889
sim5864,9,8,88.88888888888889
sim5865,9,8,88.88888888888889
sim5866,9,8,88.88888888888889
sim5867,9,8,88.88888888888889
sim5868,9,4,44.44444444444444
sim5869,9,3,33.33333333333333
sim5870,9,8,88.88888888888889
sim5871,9,3,33.33333333333333
sim5872,9,5,55.55555555555556
sim5873,9,4,44.44444444444444
sim5874,9,8,88.88888888888889
sim5875,9,8,88.88888888888889
sim5876,9,2,22.22222222222222
sim5877,9,8,88.88888888888889
sim5878,9,8,88.88888888888889
sim5879,9,8,88.88888888888889
sim5880,9,5,55.55555555555556
sim5881,9,2,22.22222222222222
sim5882,9,5,55.55555555555556
sim5883,9,8,88.88888888888889
sim5884,9,1,11.11111111111111
sim5885,9,7,77.77777777777779
sim5886,9,6,66.66666666666666
sim5887,9,3,33.33333333333333
sim5888,9,6,66.66666666666666
sim5889,9,8,88.88888888888889
sim5890,9,4,44.44444444444444
sim5891,9,8,88.88888888888889
sim5892,9,4,44.44444444444444
sim5893,9,4,44.44444444444444
sim5894,9,7,77.77777777777779
sim5895,9,7,77.77777777777779
sim5896,9,8,88.88888888888889
sim5897,9,2,22.22222222222222
sim5898,9,4,44.44444444444444
sim5899,9,4,44.44444444444444
sim5900,9,2,22.22222222222222
sim5901,9,8,88.88888888888889
sim5902,9,8,88.88888888888889
sim5903,9,7,77.77777777777779
sim5904,9,8,88.88888888888889
sim5905,9,7,77.77777777777779
sim5906,9,5,55.55555555555556
sim5907,9,8,88.88888888888889
sim5908,9,2,22.22222222222222
sim5909,9,8,88.88888888888889
sim5910,9,5,55.55555555555556
sim5911,9,8,88.88888888888889
sim5912,9,4,44.44444444444444
sim5913,9,5,55.55555555555556
sim5914,9,4,44.44444444444444
sim5915,9,8,88.88888888888889
sim5916,9,2,22.22222222222222
sim5917,9,8,88.88888888888889
sim5918,9,8,88.88888888888889
sim5919,9,9,100.0
sim5920,9,8,88.88888888888889
sim5921,9,8,88.88888888888889
sim5922,9,8,88.88888888888889
sim5923,9,3,33.33333333333333
sim5924,9,8,88.88888888888889
sim5925,9,2,22.22222222222222
sim5926,9,8,88.88888888888889
sim5927,9,4,44.44444444444444
sim5928,9,7,77.77777777777779
sim5929,9,3,33.33333333333333
sim5930,9,6,66.66666666666666
sim5931,9,2,22.22222222222222
sim5932,9,8,88.88888888888889
sim5933,9,8,88.88888888888889
sim5934,9,9,100.0
sim5935,9,8,88.88888888888889
sim5936,9,4,44.44444444444444
sim5937,9,8,88.88888888888889
sim5938,9,8,88.88888888888889
sim5939,9,7,77.77777777777779
sim5940,9,5,55.55555555555556
sim5941,9,6,66.66666666666666
sim5942,9,7,77.77777777777779
sim5943,9,5,55.55555555555556
sim5944,9,2,22.22222222222222
sim5945,9,7,77.77777777777779
sim5946,9,2,22.22222222222222
sim5947,9,6,66.66666666666666
sim5948,9,8,88.88888888888889
sim5949,9,2,22.22222222222222
sim5950,9,3,33.33333333333333
sim5951,9,8,88.88888888888889
sim5952,9,8,88.88888888888889
sim5953,9,7,77.77777777777779
sim5954,9,3,33.33333333333333
sim5955,9,8,88.88888888888889
sim5956,9,8,88.88888888888889
sim5957,9,4,44.44444444444444
sim5958,9,2,22.22222222222222
sim5959,9,2,22.22222222222222
sim5960,9,6,66.66666666666666
sim5961,9,1,11.11111111111111
sim5962,9,6,66.66666666666666
sim5963,9,8,88.88888888888889
sim5964,9,7,77.77777777777779
sim5965,9,8,88.88888888888889
sim5966,9,8,88.88888888888889
sim5967,9,2,22.22222222222222
sim5968,9,8,88.88888888888889
sim5969,9,7,77.77777777777779
sim5970,9,4,44.44444444444444
sim5971,9,8,88.88888888888889
sim5972,9,4,44.44444444444444
sim5973,9,5,55.55555555555556
sim5974,9,7,77.77777777777779
sim5975,9,7,77.77777777777779
sim5976,9,8,88.88888888888889
sim5977,9,3,33.33333333333333
sim5978,9,2,22.22222222222222
sim5979,9,5,55.55555555555556
sim5980,9,9,100.0
sim5981,9,7,77.77777777777779
sim5982,9,7,77.77777777777779
sim5983,9,2,22.22222222222222
sim5984,9,4,44.44444444444444
sim5985,9,5,55.55555555555556
sim5986,9,9,100.0
sim5987,9,3,33.33333333333333
sim5988,9,3,33.33333333333333
sim5989,9,7,77.77777777777779
sim5990,9,4,44.44444444444444
sim5991,9,8,88.88888888888889
sim5992,9,5,55.55555555555556
sim5993,9,8,88.88888888888889
sim5994,9,6,66.66666666666666
sim5995,9,4,44.44444444444444
sim5996,9,8,88.88888888888889
sim5997,9,8,88.88888888888889
sim5998,9,2,22.22222222222222
sim5999,9,7,77.77777777777779
sim6000,9,9,100.0
sim6001,9,8,88.88888888888889
sim6002,9,9,100.0
sim6003,9,7,77.77777777777779
sim6004,9,3,33.33333333333333
sim6005,9,8,88.88888888888889
sim6006,9,3,33.33333333333333
sim6007,9,5,55.55555555555556
sim6008,9,5,55.55555555555556
sim6009,9,5,55.55555555555556
sim6010,9,4,44.44444444444444
sim6011,9,0,0.0
sim6012,9,8,88.88888888888889
sim6013,9,1,11.11111111111111
sim6014,9,5,55.55555555555556
sim6015,9,7,77.77777777777779
sim6016,9,8,88.88888888888889
sim6017,9,5,55.55555555555556
sim6018,9,3,33.33333333333333
sim6019,9,3,33.33333333333333
sim6020,9,8,88.88888888888889
sim6021,9,9,100.0
sim6022,9,4,44.44444444444444
sim6023,9,8,88.88888888888889
sim6024,9,7,77.77777777777779
sim6025,9,8,88.88888888888889
sim6026,9,7,77.77777777777779
sim6027,9,1,11.11111111111111
sim6028,9,5,55.55555555555556
sim6029,9,4,44.44444444444444
sim6030,9,5,55.55555555555556
sim6031,9,4,44.44444444444444
sim6032,9,7,77.77777777777779
sim6033,9,4,44.44444444444444
sim6034,9,7,77.77777777777779
sim6035,9,4,44.44444444444444
sim6036,9,8,88.88888888888889
sim6037,9,3,33.33333333333333
sim6038,9,2,22.22222222222222
sim6039,9,8,88.88888888888889
sim6040,9,8,88.88888888888889
sim6041,9,8,88.88888888888889
sim6042,9,8,88.88888888888889
sim6043,9,3,33.33333333333333
sim6044,9,8,88.88888888888889
sim6045,9,3,33.33333333333333
sim6046,9,3,33.33333333333333
sim6047,9,4,44.44444444444444
sim6048,9,5,55.55555555555556
sim6049,9,3,33.33333333333333
sim6050,9,7,77.77777777777779
sim6051,9,6,66.66666666666666
sim6052,9,3,33.33333333333333
sim6053,9,8,88.88888888888889
sim6054,9,9,100.0
sim6055,9,6,66.66666666666666
sim6056,9,8,88.88888888888889
sim6057,9,9,100.0
sim6058,9,5,55.55555555555556
sim6059,9,7,77.77777777777779
sim6060,9,6,66.66666666666666
sim6061,9,8,88.88888888888889
sim6062,9,2,22.22222222222222
sim6063,9,3,33.33333333333333
sim6064,9,4,44.44444444444444
sim6065,9,8,88.88888888888889
sim6066,9,2,22.22222222222222
sim6067,9,4,44.44444444444444
sim6068,9,9,100.0
sim6069,9,8,88.88888888888889
sim6070,9,8,88.88888888888889
sim6071,9,3,33.33333333333333
sim6072,9,8,88.88888888888889
sim6073,9,5,55.55555555555556
sim6074,9,2,22.22222222222222
sim6075,9,8,88.88888888888889
sim6076,9,3,33.33333333333333
sim6077,9,5,55.55555555555556
sim6078,9,3,33.33333333333333
sim6079,9,6,66.66666666666666
sim6080,9,5,55.55555555555556
sim6081,9,7,77.77777777777779
sim6082,9,7,77.77777777777779
sim6083,9,6,66.66666666666666
sim6084,9,8,88.88888888888889
sim6085,9,4,44.44444444444444
sim6086,9,5,55.55555555555556
sim6087,9,6,66.66666666666666
sim6088,9,2,22.22222222222222
sim6089,9,5,55.55555555555556
sim6090,9,8,88.88888888888889
sim6091,9,7,77.77777777777779
sim6092,9,8,88.88888888888889
sim6093,9,2,22.22222222222222
sim6094,9,7,77.77777777777779
sim6095,9,8,88.88888888888889
sim6096,9,1,11.11111111111111
sim6097,9,8,88.88888888888889
sim6098,9,5,55.55555555555556
sim6099,9,8,88.88888888888889
sim6100,9,8,88.88888888888889
sim6101,9,5,55.55555555555556
sim6102,9,6,66.66666666666666
sim6103,9,8,88.88888888888889
sim6104,9,5,55.55555555555556
sim6105,9,8,88.88888888888889
sim6106,9,8,88.88888888888889
sim6107,9,8,88.88888888888889
sim6108,9,3,33.33333333333333
sim6109,9,6,66.66666666666666
sim6110,9,3,33.33333333333333
sim6111,9,8,88.88888888888889
sim6112,9,8,88.88888888888889
sim6113,9,2,22.22222222222222
sim6114,9,8,88.88888888888889
sim6115,9,3,33.33333333333333
sim6116,9,8,88.88888888888889
sim6117,9,8,88.88888888888889
sim6118,9,8,88.88888888888889
sim6119,9,8,88.88888888888889
sim6120,9,8,88.88888888888889
sim6121,9,8,88.88888888888889
sim6122,9,8,88.88888888888889
sim6123,9,8,88.88888888888889
sim6124,9,4,44.44444444444444
sim6125,9,3,33.33333333333333
sim6126,9,8,88.88888888888889
sim6127,9,3,33.33333333333333
sim6128,9,5,55.55555555555556
sim6129,9,4,44.44444444444444
sim6130,9,8,88.88888888888889
sim6131,9,8,88.88888888888889
sim6132,9,2,22.22222222222222
sim6133,9,8,88.88888888888889
sim6134,9,8,88.88888888888889
sim6135,9,8,88.88888888888889
sim6136,9,5,55.55555555555556
sim6137,9,2,22.22222222222222
sim6138,9,5,55.55555555555556
sim6139,9,8,88.88888888888889
sim6140,9,1,11.11111111111111
sim6141,9,7,77.77777777777779
sim6142,9,6,66.66666666666666
sim6143,9,3,33.33333333333333
sim6144,9,6,66.66666666666666
sim6145,9,8,88.88888888888889
sim6146,9,4,44.44444444444444
