Simulation,Risk_Percentage
sim1460,100.0
sim1461,0.0
sim1462,0.0
sim1463,22.22222222222222
sim1464,0.0
sim1465,55.55555555555556
sim1466,11.11111111111111
sim1467,0.0
sim1468,33.33333333333333
sim1469,0.0
sim1470,0.0
sim1471,55.55555555555556
sim1472,55.55555555555556
sim1473,77.77777777777779
sim1474,0.0
sim1475,0.0
sim1476,0.0
sim1477,0.0
sim1478,55.55555555555556
sim1479,0.0
sim1480,11.11111111111111
sim1481,0.0
sim1482,0.0
sim1483,77.77777777777779
sim1484,0.0
sim1485,22.22222222222222
sim1486,0.0
sim1487,0.0
sim1488,0.0
sim1489,0.0
sim1490,55.55555555555556
sim1491,0.0
sim1492,0.0
sim1493,55.55555555555556
sim1494,66.66666666666666
sim1495,0.0
sim1496,0.0
sim1497,0.0
sim1498,0.0
sim1499,88.88888888888889
sim1500,11.11111111111111
sim1501,55.55555555555556
sim1502,22.22222222222222
sim1503,0.0
sim1504,0.0
sim1505,0.0
sim1506,0.0
sim1507,33.33333333333333
sim1508,88.88888888888889
sim1509,0.0
sim1510,0.0
sim1511,88.88888888888889
sim1512,0.0
sim1513,0.0
sim1514,88.88888888888889
sim1515,0.0
sim1516,44.44444444444444
sim1517,0.0
sim1518,0.0
sim1519,11.11111111111111
sim1520,0.0
sim1521,44.44444444444444
sim1522,0.0
sim1523,0.0
sim1524,0.0
sim1525,0.0
sim1526,0.0
sim1527,88.88888888888889
sim1528,0.0
sim1529,22.22222222222222
sim1530,55.55555555555556
sim1531,0.0
sim1532,11.11111111111111
sim1533,0.0
sim1534,0.0
sim1535,0.0
sim1536,66.66666666666666
sim1537,0.0
sim1538,44.44444444444444
sim1539,0.0
sim1540,44.44444444444444
sim1541,0.0
sim1542,0.0
sim1543,0.0
sim1544,0.0
sim1545,0.0
sim1546,0.0
sim1547,0.0
sim1548,22.22222222222222
sim1549,0.0
sim1550,0.0
sim1551,77.77777777777779
sim1552,0.0
sim1553,77.77777777777779
sim1554,55.55555555555556
sim1555,0.0
sim1556,0.0
sim1557,0.0
sim1558,55.55555555555556
sim1559,0.0
sim1560,0.0
sim1561,55.55555555555556
sim1562,0.0
sim1563,0.0
sim1564,0.0
sim1565,0.0
sim1566,0.0
sim1567,100.0
sim1568,88.88888888888889
sim1569,0.0
sim1570,0.0
sim1571,44.44444444444444
sim1572,0.0
sim1573,11.11111111111111
sim1574,0.0
sim1575,0.0
sim1576,77.77777777777779
sim1577,22.22222222222222
sim1578,0.0
sim1579,0.0
sim1580,0.0
sim1581,0.0
sim1582,100.0
sim1583,0.0
sim1584,0.0
sim1585,0.0
sim1586,0.0
sim1587,77.77777777777779
sim1588,0.0
sim1589,66.66666666666666
sim1590,0.0
sim1591,0.0
sim1592,0.0
sim1593,0.0
sim1594,0.0
sim1595,44.44444444444444
sim1596,0.0
sim1597,22.22222222222222
sim1598,33.33333333333333
sim1599,0.0
sim1600,0.0
sim1601,77.77777777777779
sim1602,11.11111111111111
sim1603,0.0
sim1604,0.0
sim1605,0.0
sim1606,11.11111111111111
sim1607,0.0
sim1608,0.0
sim1609,0.0
sim1610,66.66666666666666
sim1611,0.0
sim1612,77.77777777777779
sim1613,0.0
sim1614,0.0
sim1615,0.0
sim1616,0.0
sim1617,77.77777777777779
sim1618,44.44444444444444
sim1619,0.0
sim1620,0.0
sim1621,44.44444444444444
sim1622,0.0
sim1623,77.77777777777779
sim1624,0.0
sim1625,0.0
sim1626,0.0
sim1627,0.0
sim1628,100.0
sim1629,0.0
sim1630,0.0
sim1631,11.11111111111111
sim1632,44.44444444444444
sim1633,0.0
sim1634,0.0
sim1635,33.33333333333333
sim1636,0.0
sim1637,0.0
sim1638,44.44444444444444
sim1639,0.0
sim1640,0.0
sim1641,0.0
sim1642,0.0
sim1643,44.44444444444444
sim1644,0.0
sim1645,88.88888888888889
sim1646,0.0
sim1647,0.0
sim1648,100.0
sim1649,0.0
sim1650,0.0
sim1651,77.77777777777779
sim1652,0.0
sim1653,0.0
sim1654,44.44444444444444
sim1655,0.0
sim1656,0.0
sim1657,0.0
sim1658,0.0
sim1659,0.0
sim1660,0.0
sim1661,11.11111111111111
sim1662,0.0
sim1663,0.0
sim1664,0.0
sim1665,0.0
sim1666,11.11111111111111
sim1667,11.11111111111111
sim1668,0.0
sim1669,100.0
sim1670,44.44444444444444
sim1671,0.0
sim1672,77.77777777777779
sim1673,0.0
sim1674,0.0
sim1675,0.0
sim1676,0.0
sim1677,0.0
sim1678,44.44444444444444
sim1679,0.0
sim1680,0.0
sim1681,22.22222222222222
sim1682,0.0
sim1683,44.44444444444444
sim1684,0.0
sim1685,22.22222222222222
sim1686,0.0
sim1687,0.0
sim1688,88.88888888888889
sim1689,0.0
sim1690,0.0
sim1691,33.33333333333333
sim1692,0.0
sim1693,0.0
sim1694,33.33333333333333
sim1695,0.0
sim1696,0.0
sim1697,0.0
sim1698,77.77777777777779
sim1699,0.0
sim1700,33.33333333333333
sim1701,0.0
sim1702,0.0
sim1703,66.66666666666666
sim1704,0.0
sim1705,100.0
sim1706,0.0
sim1707,0.0
sim1708,0.0
sim1709,0.0
sim1710,0.0
sim1711,33.33333333333333
sim1712,0.0
sim1713,0.0
sim1714,0.0
sim1715,0.0
sim1716,100.0
sim1717,0.0
sim1718,0.0
sim1719,22.22222222222222
sim1720,0.0
sim1721,55.55555555555556
sim1722,11.11111111111111
sim1723,0.0
sim1724,33.33333333333333
sim1725,0.0
sim1726,0.0
sim1727,55.55555555555556
sim1728,55.55555555555556
sim1729,77.77777777777779
sim1730,0.0
sim1731,0.0
sim1732,0.0
sim1733,0.0
sim1734,55.55555555555556
sim1735,0.0
sim1736,11.11111111111111
sim1737,0.0
sim1738,0.0
sim1739,77.77777777777779
sim1740,0.0
sim1741,11.11111111111111
sim1742,0.0
sim1743,0.0
sim1744,0.0
sim1745,0.0
sim1746,55.55555555555556
sim1747,0.0
sim1748,0.0
sim1749,55.55555555555556
sim1750,66.66666666666666
sim1751,0.0
sim1752,0.0
sim1753,0.0
sim1754,0.0
sim1755,88.88888888888889
sim1756,11.11111111111111
sim1757,55.55555555555556
sim1758,22.22222222222222
sim1759,0.0
sim1760,0.0
sim1761,0.0
sim1762,0.0
sim1763,33.33333333333333
sim1764,88.88888888888889
sim1765,0.0
sim1766,0.0
sim1767,88.88888888888889
sim1768,0.0
sim1769,0.0
sim1770,88.88888888888889
sim1771,0.0
sim1772,44.44444444444444
sim1773,0.0
sim1774,0.0
sim1775,11.11111111111111
sim1776,0.0
sim1777,44.44444444444444
sim1778,0.0
sim1779,0.0
sim1780,0.0
sim1781,0.0
sim1782,0.0
sim1783,88.88888888888889
sim1784,0.0
sim1785,22.22222222222222
sim1786,55.55555555555556
sim1787,0.0
sim1788,0.0
sim1789,0.0
sim1790,0.0
sim1791,0.0
sim1792,66.66666666666666
sim1793,0.0
sim1794,44.44444444444444
sim1795,0.0
sim1796,44.44444444444444
sim1797,0.0
sim1798,0.0
sim1799,0.0
sim1800,0.0
sim1801,0.0
sim1802,0.0
sim1803,0.0
sim1804,22.22222222222222
sim1805,0.0
sim1806,0.0
sim1807,77.77777777777779
sim1808,0.0
sim1809,77.77777777777779
sim1810,55.55555555555556
sim1811,0.0
sim1812,0.0
sim1813,0.0
sim1814,44.44444444444444
sim1815,0.0
sim1816,0.0
sim1817,55.55555555555556
sim1818,0.0
sim1819,0.0
sim1820,0.0
sim1821,0.0
sim1822,0.0
sim1823,100.0
sim1824,88.88888888888889
sim1825,0.0
sim1826,0.0
sim1827,33.33333333333333
sim1828,0.0
sim1829,11.11111111111111
sim1830,0.0
sim1831,0.0
sim1832,77.77777777777779
sim1833,22.22222222222222
sim1834,0.0
sim1835,0.0
sim1836,0.0
sim1837,0.0
sim1838,100.0
sim1839,0.0
sim1840,0.0
sim1841,0.0
sim1842,0.0
sim1843,77.77777777777779
sim1844,0.0
sim1845,66.66666666666666
sim1846,0.0
sim1847,0.0
sim1848,0.0
sim1849,0.0
sim1850,0.0
sim1851,44.44444444444444
sim1852,0.0
sim1853,22.22222222222222
sim1854,33.33333333333333
sim1855,0.0
sim1856,0.0
sim1857,77.77777777777779
sim1858,11.11111111111111
sim1859,0.0
sim1860,0.0
sim1861,0.0
sim1862,11.11111111111111
sim1863,0.0
sim1864,0.0
sim1865,0.0
sim1866,66.66666666666666
sim1867,0.0
sim1868,77.77777777777779
sim1869,0.0
sim1870,0.0
sim1871,0.0
sim1872,0.0
sim1873,77.77777777777779
sim1874,44.44444444444444
sim1875,0.0
sim1876,0.0
sim1877,44.44444444444444
sim1878,0.0
sim1879,77.77777777777779
sim1880,0.0
sim1881,0.0
sim1882,0.0
sim1883,0.0
sim1884,100.0
sim1885,0.0
sim1886,0.0
sim1887,11.11111111111111
sim1888,44.44444444444444
sim1889,0.0
sim1890,0.0
sim1891,33.33333333333333
sim1892,0.0
sim1893,0.0
sim1894,44.44444444444444
sim1895,0.0
sim1896,0.0
sim1897,0.0
sim1898,0.0
sim1899,44.44444444444444
sim1900,0.0
sim1901,88.88888888888889
sim1902,0.0
sim1903,0.0
sim1904,100.0
sim1905,0.0
sim1906,0.0
sim1907,77.77777777777779
sim1908,0.0
sim1909,0.0
sim1910,33.33333333333333
sim1911,0.0
sim1912,0.0
sim1913,0.0
sim1914,0.0
sim1915,0.0
sim1916,0.0
sim1917,11.11111111111111
sim1918,0.0
sim1919,0.0
sim1920,0.0
sim1921,0.0
sim1922,11.11111111111111
sim1923,11.11111111111111
sim1924,0.0
sim1925,100.0
sim1926,44.44444444444444
sim1927,0.0
sim1928,77.77777777777779
sim1929,0.0
sim1930,0.0
sim1931,0.0
sim1932,0.0
sim1933,0.0
sim1934,44.44444444444444
sim1935,0.0
sim1936,0.0
sim1937,22.22222222222222
sim1938,0.0
sim1939,44.44444444444444
sim1940,0.0
sim1941,22.22222222222222
sim1942,0.0
sim1943,0.0
sim1944,88.88888888888889
sim1945,0.0
sim1946,0.0
sim1947,33.33333333333333
sim1948,0.0
sim1949,0.0
sim1950,33.33333333333333
sim1951,0.0
sim1952,0.0
sim1953,0.0
sim1954,77.77777777777779
sim1955,0.0
sim1956,33.33333333333333
sim1957,0.0
sim1958,0.0
sim1959,66.66666666666666
sim1960,0.0
sim1961,100.0
sim1962,0.0
sim1963,0.0
sim1964,0.0
sim1965,0.0
sim1966,0.0
sim1967,33.33333333333333
sim1968,0.0
sim1969,0.0
sim1970,0.0
sim1971,0.0
sim1972,100.0
sim1973,0.0
sim1974,0.0
sim1975,22.22222222222222
sim1976,0.0
sim1977,55.55555555555556
sim1978,11.11111111111111
sim1979,0.0
sim1980,33.33333333333333
sim1981,0.0
sim1982,0.0
sim1983,55.55555555555556
sim1984,55.55555555555556
sim1985,77.77777777777779
sim1986,0.0
sim1987,0.0
sim1988,0.0
sim1989,0.0
sim1990,55.55555555555556
sim1991,0.0
sim1992,11.11111111111111
sim1993,0.0
sim1994,0.0
sim1995,77.77777777777779
sim1996,0.0
sim1997,11.11111111111111
sim1998,0.0
sim1999,0.0
sim2000,0.0
sim2001,0.0
sim2002,55.55555555555556
sim2003,0.0
sim2004,0.0
sim2005,55.55555555555556
sim2006,66.66666666666666
sim2007,0.0
sim2008,0.0
sim2009,0.0
sim2010,0.0
sim2011,88.88888888888889
sim2012,11.11111111111111
sim2013,55.55555555555556
sim2014,22.22222222222222
sim2015,0.0
sim2016,0.0
sim2017,0.0
sim2018,0.0
sim2019,33.33333333333333
sim2020,88.88888888888889
sim2021,0.0
sim2022,0.0
sim2023,88.88888888888889
sim2024,0.0
sim2025,0.0
sim2026,88.88888888888889
sim2027,0.0
sim2028,44.44444444444444
sim2029,0.0
sim2030,0.0
sim2031,11.11111111111111
sim2032,0.0
sim2033,44.44444444444444
sim2034,0.0
sim2035,0.0
sim2036,0.0
sim2037,0.0
sim2038,0.0
sim2039,88.88888888888889
sim2040,0.0
sim2041,22.22222222222222
sim2042,55.55555555555556
sim2043,0.0
sim2044,0.0
sim2045,0.0
sim2046,0.0
sim2047,0.0
sim2048,66.66666666666666
sim2049,0.0
sim2050,44.44444444444444
sim2051,0.0
sim2052,44.44444444444444
sim2053,0.0
sim2054,0.0
sim2055,0.0
sim2056,0.0
sim2057,0.0
sim2058,0.0
sim2059,0.0
sim2060,22.22222222222222
sim2061,0.0
sim2062,0.0
sim2063,77.77777777777779
sim2064,0.0
sim2065,77.77777777777779
sim2066,55.55555555555556
sim2067,0.0
sim2068,0.0
sim2069,0.0
sim2070,55.55555555555556
sim2071,0.0
sim2072,0.0
sim2073,55.55555555555556
sim2074,0.0
sim2075,0.0
sim2076,0.0
sim2077,0.0
sim2078,0.0
sim2079,100.0
sim2080,88.88888888888889
sim2081,0.0
sim2082,0.0
sim2083,44.44444444444444
sim2084,0.0
sim2085,11.11111111111111
sim2086,0.0
sim2087,0.0
sim2088,77.77777777777779
sim2089,22.22222222222222
sim2090,0.0
sim2091,0.0
sim2092,0.0
sim2093,0.0
sim2094,100.0
sim2095,0.0
sim2096,0.0
sim2097,0.0
sim2098,0.0
sim2099,77.77777777777779
sim2100,0.0
sim2101,66.66666666666666
sim2102,0.0
sim2103,0.0
sim2104,0.0
sim2105,0.0
sim2106,0.0
sim2107,44.44444444444444
sim2108,0.0
sim2109,22.22222222222222
sim2110,44.44444444444444
sim2111,0.0
sim2112,0.0
sim2113,77.77777777777779
sim2114,11.11111111111111
sim2115,0.0
sim2116,0.0
sim2117,0.0
sim2118,11.11111111111111
sim2119,0.0
sim2120,0.0
sim2121,0.0
sim2122,66.66666666666666
sim2123,0.0
sim2124,77.77777777777779
sim2125,0.0
sim2126,0.0
sim2127,0.0
sim2128,0.0
sim2129,77.77777777777779
sim2130,44.44444444444444
sim2131,0.0
sim2132,0.0
sim2133,44.44444444444444
sim2134,0.0
sim2135,77.77777777777779
sim2136,0.0
sim2137,0.0
sim2138,0.0
sim2139,0.0
sim2140,100.0
sim2141,0.0
sim2142,0.0
sim2143,11.11111111111111
sim2144,44.44444444444444
sim2145,0.0
sim2146,0.0
sim2147,33.33333333333333
sim2148,0.0
sim2149,0.0
sim2150,44.44444444444444
sim2151,0.0
sim2152,0.0
sim2153,0.0
sim2154,0.0
sim2155,44.44444444444444
sim2156,0.0
sim2157,88.88888888888889
sim2158,0.0
sim2159,0.0
sim2160,100.0
sim2161,0.0
sim2162,0.0
sim2163,77.77777777777779
sim2164,0.0
sim2165,0.0
sim2166,33.33333333333333
sim2167,0.0
sim2168,0.0
sim2169,0.0
sim2170,0.0
sim2171,0.0
sim2172,0.0
sim2173,11.11111111111111
sim2174,0.0
sim2175,0.0
sim2176,0.0
sim2177,0.0
sim2178,11.11111111111111
sim2179,11.11111111111111
sim2180,0.0
sim2181,100.0
sim2182,44.44444444444444
sim2183,0.0
sim2184,77.77777777777779
sim2185,0.0
sim2186,0.0
sim2187,0.0
sim2188,0.0
sim2189,0.0
sim2190,44.44444444444444
sim2191,0.0
sim2192,0.0
sim2193,22.22222222222222
sim2194,0.0
sim2195,44.44444444444444
sim2196,0.0
sim2197,22.22222222222222
sim2198,0.0
sim2199,0.0
sim2200,88.88888888888889
sim2201,0.0
sim2202,0.0
sim2203,33.33333333333333
sim2204,0.0
sim2205,0.0
sim2206,33.33333333333333
sim2207,0.0
sim2208,0.0
sim2209,0.0
sim2210,77.77777777777779
sim2211,0.0
sim2212,33.33333333333333
sim2213,0.0
sim2214,0.0
sim2215,66.66666666666666
sim2216,0.0
sim2217,100.0
sim2218,0.0
sim2219,0.0
sim2220,0.0
sim2221,0.0
sim2222,0.0
sim2223,33.33333333333333
sim2224,0.0
sim2225,0.0
sim2226,0.0
sim2227,0.0
sim2228,100.0
sim2229,0.0
sim2230,0.0
sim2231,22.22222222222222
sim2232,0.0
sim2233,55.55555555555556
sim2234,11.11111111111111
sim2235,0.0
sim2236,33.33333333333333
sim2237,0.0
sim2238,0.0
sim2239,55.55555555555556
sim2240,55.55555555555556
sim2241,77.77777777777779
sim2242,0.0
sim2243,0.0
sim2244,0.0
sim2245,0.0
sim2246,55.55555555555556
sim2247,0.0
sim2248,11.11111111111111
sim2249,0.0
sim2250,0.0
sim2251,77.77777777777779
sim2252,0.0
sim2253,11.11111111111111
sim2254,0.0
sim2255,0.0
sim2256,0.0
sim2257,0.0
sim2258,55.55555555555556
sim2259,0.0
sim2260,0.0
sim2261,55.55555555555556
sim2262,66.66666666666666
sim2263,0.0
sim2264,0.0
sim2265,0.0
sim2266,0.0
sim2267,88.88888888888889
sim2268,11.11111111111111
sim2269,55.55555555555556
sim2270,22.22222222222222
sim2271,0.0
sim2272,0.0
sim2273,0.0
sim2274,0.0
sim2275,33.33333333333333
sim2276,88.88888888888889
sim2277,0.0
sim2278,0.0
sim2279,88.88888888888889
sim2280,0.0
sim2281,0.0
sim2282,88.88888888888889
sim2283,0.0
sim2284,44.44444444444444
sim2285,0.0
sim2286,0.0
sim2287,11.11111111111111
sim2288,0.0
sim2289,44.44444444444444
sim2290,0.0
sim2291,0.0
sim2292,0.0
sim2293,0.0
sim2294,0.0
sim2295,88.88888888888889
sim2296,0.0
sim2297,22.22222222222222
sim2298,55.55555555555556
sim2299,0.0
sim2300,0.0
sim2301,0.0
sim2302,0.0
sim2303,0.0
sim2304,66.66666666666666
sim2305,0.0
sim2306,44.44444444444444
sim2307,0.0
sim2308,44.44444444444444
sim2309,0.0
sim2310,0.0
sim2311,0.0
sim2312,0.0
sim2313,0.0
sim2314,0.0
sim2315,0.0
sim2316,22.22222222222222
sim2317,0.0
sim2318,0.0
sim2319,77.77777777777779
sim2320,0.0
sim2321,77.77777777777779
sim2322,55.55555555555556
sim2323,0.0
sim2324,0.0
sim2325,0.0
sim2326,55.55555555555556
sim2327,0.0
sim2328,0.0
sim2329,55.55555555555556
sim2330,0.0
sim2331,0.0
sim2332,0.0
sim2333,0.0
sim2334,0.0
sim2335,100.0
sim2336,88.88888888888889
sim2337,0.0
sim2338,0.0
sim2339,33.33333333333333
sim2340,0.0
sim2341,11.11111111111111
sim2342,0.0
sim2343,0.0
sim2344,77.77777777777779
sim2345,22.22222222222222
sim2346,0.0
sim2347,0.0
sim2348,0.0
sim2349,0.0
sim2350,100.0
sim2351,0.0
sim2352,0.0
sim2353,0.0
sim2354,0.0
sim2355,77.77777777777779
sim2356,0.0
sim2357,66.66666666666666
sim2358,0.0
sim2359,0.0
sim2360,0.0
sim2361,0.0
sim2362,0.0
sim2363,44.44444444444444
sim2364,0.0
sim2365,22.22222222222222
sim2366,44.44444444444444
sim2367,0.0
sim2368,0.0
sim2369,77.77777777777779
sim2370,11.11111111111111
sim2371,0.0
sim2372,0.0
sim2373,0.0
sim2374,11.11111111111111
sim2375,0.0
sim2376,0.0
sim2377,0.0
sim2378,66.66666666666666
sim2379,0.0
sim2380,77.77777777777779
sim2381,0.0
sim2382,0.0
sim2383,0.0
sim2384,0.0
sim2385,77.77777777777779
sim2386,44.44444444444444
sim2387,0.0
sim2388,0.0
sim2389,44.44444444444444
sim2390,0.0
sim2391,77.77777777777779
sim2392,0.0
sim2393,0.0
sim2394,0.0
sim2395,0.0
sim2396,100.0
sim2397,0.0
sim2398,0.0
sim2399,11.11111111111111
sim2400,44.44444444444444
sim2401,0.0
sim2402,0.0
sim2403,33.33333333333333
sim2404,0.0
sim2405,0.0
sim2406,44.44444444444444
sim2407,0.0
sim2408,0.0
sim2409,0.0
sim2410,0.0
sim2411,44.44444444444444
sim2412,0.0
sim2413,88.88888888888889
sim2414,0.0
sim2415,0.0
sim2416,100.0
sim2417,0.0
sim2418,0.0
sim2419,77.77777777777779
sim2420,0.0
sim2421,0.0
sim2422,33.33333333333333
sim2423,0.0
sim2424,0.0
sim2425,0.0
sim2426,0.0
sim2427,0.0
sim2428,0.0
sim2429,11.11111111111111
sim2430,0.0
sim2431,0.0
sim2432,0.0
sim2433,0.0
sim2434,11.11111111111111
sim2435,11.11111111111111
sim2436,0.0
sim2437,100.0
sim2438,44.44444444444444
sim2439,0.0
sim2440,77.77777777777779
sim2441,0.0
sim2442,0.0
sim2443,0.0
sim2444,0.0
sim2445,0.0
sim2446,44.44444444444444
sim2447,0.0
sim2448,0.0
sim2449,22.22222222222222
sim2450,0.0
sim2451,44.44444444444444
sim2452,0.0
sim2453,22.22222222222222
sim2454,0.0
sim2455,0.0
sim2456,88.88888888888889
sim2457,0.0
sim2458,0.0
sim2459,33.33333333333333
sim2460,0.0
sim2461,0.0
sim2462,33.33333333333333
sim2463,0.0
sim2464,0.0
sim2465,0.0
sim2466,77.77777777777779
sim2467,0.0
sim2468,33.33333333333333
sim2469,0.0
sim2470,0.0
sim2471,77.77777777777779
sim2472,0.0
sim2473,100.0
sim2474,0.0
sim2475,0.0
sim2476,0.0
sim2477,0.0
sim2478,0.0
sim2479,33.33333333333333
sim2480,0.0
sim2481,0.0
sim2482,0.0
sim2483,0.0
sim2484,100.0
sim2485,0.0
sim2486,0.0
sim2487,22.22222222222222
sim2488,0.0
sim2489,55.55555555555556
sim2490,11.11111111111111
sim2491,0.0
sim2492,33.33333333333333
sim2493,0.0
sim2494,0.0
sim2495,55.55555555555556
sim2496,55.55555555555556
sim2497,77.77777777777779
sim2498,0.0
sim2499,0.0
sim2500,0.0
sim2501,0.0
sim2502,55.55555555555556
sim2503,0.0
sim2504,11.11111111111111
sim2505,0.0
sim2506,0.0
sim2507,77.77777777777779
sim2508,0.0
sim2509,11.11111111111111
sim2510,0.0
sim2511,0.0
sim2512,0.0
sim2513,0.0
sim2514,55.55555555555556
sim2515,0.0
sim2516,0.0
sim2517,55.55555555555556
sim2518,66.66666666666666
sim2519,0.0
sim2520,0.0
sim2521,0.0
sim2522,0.0
sim2523,88.88888888888889
sim2524,11.11111111111111
sim2525,55.55555555555556
sim2526,22.22222222222222
sim2527,0.0
sim2528,0.0
sim2529,0.0
sim2530,0.0
sim2531,33.33333333333333
sim2532,88.88888888888889
sim2533,0.0
sim2534,0.0
sim2535,88.88888888888889
sim2536,0.0
sim2537,0.0
sim2538,88.88888888888889
sim2539,0.0
sim2540,44.44444444444444
sim2541,0.0
sim2542,0.0
sim2543,11.11111111111111
sim2544,0.0
sim2545,44.44444444444444
sim2546,0.0
sim2547,0.0
sim2548,0.0
sim2549,0.0
sim2550,0.0
sim2551,88.88888888888889
sim2552,0.0
sim2553,22.22222222222222
sim2554,55.55555555555556
sim2555,0.0
sim2556,0.0
sim2557,0.0
sim2558,0.0
sim2559,0.0
sim2560,66.66666666666666
sim2561,0.0
sim2562,44.44444444444444
sim2563,0.0
sim2564,44.44444444444444
sim2565,0.0
sim2566,0.0
sim2567,0.0
sim2568,0.0
sim2569,0.0
sim2570,0.0
sim2571,0.0
sim2572,22.22222222222222
sim2573,0.0
sim2574,0.0
sim2575,77.77777777777779
sim2576,0.0
sim2577,77.77777777777779
sim2578,55.55555555555556
sim2579,0.0
sim2580,0.0
sim2581,0.0
sim2582,55.55555555555556
sim2583,0.0
sim2584,0.0
sim2585,55.55555555555556
sim2586,0.0
sim2587,0.0
sim2588,0.0
sim2589,0.0
sim2590,0.0
sim2591,100.0
sim2592,88.88888888888889
sim2593,0.0
sim2594,0.0
sim2595,44.44444444444444
sim2596,0.0
sim2597,11.11111111111111
sim2598,0.0
sim2599,0.0
sim2600,77.77777777777779
sim2601,22.22222222222222
sim2602,0.0
sim2603,0.0
sim2604,0.0
sim2605,0.0
sim2606,100.0
sim2607,0.0
sim2608,0.0
sim2609,0.0
sim2610,0.0
sim2611,77.77777777777779
sim2612,0.0
sim2613,66.66666666666666
sim2614,0.0
sim2615,0.0
sim2616,0.0
sim2617,0.0
sim2618,0.0
sim2619,44.44444444444444
sim2620,0.0
sim2621,22.22222222222222
sim2622,33.33333333333333
sim2623,0.0
sim2624,0.0
sim2625,77.77777777777779
sim2626,11.11111111111111
sim2627,0.0
sim2628,0.0
sim2629,0.0
sim2630,11.11111111111111
sim2631,0.0
sim2632,0.0
sim2633,0.0
sim2634,66.66666666666666
sim2635,0.0
sim2636,77.77777777777779
sim2637,0.0
sim2638,0.0
sim2639,0.0
sim2640,0.0
sim2641,77.77777777777779
sim2642,44.44444444444444
sim2643,0.0
sim2644,0.0
sim2645,44.44444444444444
sim2646,0.0
sim2647,77.77777777777779
sim2648,0.0
sim2649,0.0
sim2650,0.0
sim2651,0.0
sim2652,100.0
sim2653,0.0
sim2654,0.0
sim2655,11.11111111111111
sim2656,44.44444444444444
sim2657,0.0
sim2658,0.0
sim2659,33.33333333333333
sim2660,0.0
sim2661,0.0
sim2662,44.44444444444444
sim2663,0.0
sim2664,0.0
sim2665,0.0
sim2666,0.0
sim2667,44.44444444444444
sim2668,0.0
sim2669,88.88888888888889
sim2670,0.0
sim2671,0.0
sim2672,100.0
sim2673,0.0
sim2674,0.0
sim2675,77.77777777777779
sim2676,0.0
sim2677,0.0
sim2678,33.33333333333333
sim2679,0.0
sim2680,0.0
sim2681,0.0
sim2682,0.0
sim2683,0.0
sim2684,0.0
sim2685,11.11111111111111
sim2686,0.0
sim2687,0.0
sim2688,0.0
sim2689,0.0
sim2690,11.11111111111111
sim2691,11.11111111111111
sim2692,0.0
sim2693,100.0
sim2694,44.44444444444444
sim2695,0.0
sim2696,77.77777777777779
sim2697,0.0
sim2698,0.0
sim2699,0.0
sim2700,0.0
sim2701,0.0
sim2702,44.44444444444444
sim2703,0.0
sim2704,0.0
sim2705,22.22222222222222
sim2706,0.0
sim2707,44.44444444444444
sim2708,0.0
sim2709,22.22222222222222
sim2710,0.0
sim2711,0.0
sim2712,88.88888888888889
sim2713,0.0
sim2714,0.0
sim2715,33.33333333333333
sim2716,0.0
sim2717,0.0
sim2718,33.33333333333333
sim2719,0.0
sim2720,0.0
sim2721,0.0
sim2722,77.77777777777779
sim2723,0.0
sim2724,33.33333333333333
sim2725,0.0
sim2726,0.0
sim2727,66.66666666666666
sim2728,0.0
sim2729,100.0
sim2730,0.0
sim2731,0.0
sim2732,0.0
sim2733,0.0
sim2734,0.0
sim2735,33.33333333333333
sim2736,0.0
sim2737,0.0
sim2738,0.0
sim2739,0.0
sim2740,100.0
sim2741,0.0
sim2742,0.0
sim2743,22.22222222222222
sim2744,0.0
sim2745,55.55555555555556
sim2746,11.11111111111111
sim2747,0.0
sim2748,33.33333333333333
sim2749,0.0
sim2750,0.0
sim2751,55.55555555555556
sim2752,55.55555555555556
sim2753,77.77777777777779
sim2754,0.0
sim2755,0.0
sim2756,0.0
sim2757,0.0
sim2758,55.55555555555556
sim2759,0.0
sim2760,11.11111111111111
sim2761,0.0
sim2762,0.0
sim2763,77.77777777777779
sim2764,0.0
sim2765,11.11111111111111
sim2766,0.0
sim2767,0.0
sim2768,0.0
sim2769,0.0
sim2770,55.55555555555556
sim2771,0.0
sim2772,0.0
sim2773,55.55555555555556
sim2774,66.66666666666666
sim2775,0.0
sim2776,0.0
sim2777,0.0
sim2778,0.0
sim2779,88.88888888888889
sim2780,11.11111111111111
sim2781,55.55555555555556
sim2782,22.22222222222222
sim2783,0.0
sim2784,0.0
sim2785,0.0
sim2786,0.0
sim2787,33.33333333333333
sim2788,88.88888888888889
sim2789,0.0
sim2790,0.0
sim2791,88.88888888888889
sim2792,0.0
sim2793,0.0
sim2794,88.88888888888889
sim2795,0.0
sim2796,44.44444444444444
sim2797,0.0
sim2798,0.0
sim2799,11.11111111111111
sim2800,0.0
sim2801,44.44444444444444
sim2802,0.0
sim2803,0.0
sim2804,0.0
sim2805,0.0
sim2806,0.0
sim2807,88.88888888888889
